|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 420.6244895870193 411.3856556543693 |au jour de la planete| 48
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 420.2366040981143 411.5641572492353 |au jour de la planete| 49
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 419.8427294747128 411.73923954277296 |au jour de la planete| 50
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 419.4429824303664 411.91085065432003 |au jour de la planete| 51
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 419.03748141875144 412.07893973180063 |au jour de la planete| 52
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 418.62634659856917 412.24345696679336 |au jour de la planete| 53
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 418.20969979793983 412.4043536092909 |au jour de la planete| 54
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 417.78766447830236 412.5615819821457 |au jour de la planete| 55
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 417.3603656978303 412.7150954951976 |au jour de la planete| 56
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 416.9279300743741 412.86484865907954 |au jour de la planete| 57
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 416.4904857479418 413.0107970986972 |au jour de la planete| 58
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 416.04816234272806 413.15289756637804 |au jour de la planete| 59
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 415.601090928704 413.29110795468677 |au jour de la planete| 60
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 415.14940398277827 413.42538730890243 |au jour de la planete| 61
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 414.693235349541 413.5556958391544 |au jour de la planete| 62
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 414.23272020160323 413.68199493221294 |au jour de la planete| 63
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 413.767994999542 413.80424716293095 |au jour de la planete| 64
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 413.2991974514643 413.9224163053341 |au jour de la planete| 65
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 412.8264664722011 414.0364673433551 |au jour de la planete| 66
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 412.3499421421439 414.1463664812101 |au jour de la planete| 67
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 411.86976566573594 414.2520811534127 |au jour de la planete| 68
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 411.38607932963026 414.3535800344239 |au jour de la planete| 69
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 410.899026460527 414.45083304793485 |au jour de la planete| 70
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 410.4087513827028 414.5438113757787 |au jour de la planete| 71
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 409.9153993752442 414.63248746647037 |au jour de la planete| 72
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 409.4191166289984 414.7168350433703 |au jour de la planete| 73
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 408.92005020325377 414.796829112471 |au jour de la planete| 74
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 408.418347982163 414.8724459698036 |au jour de la planete| 75
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 407.9141586309219 414.9436632084612 |au jour de la planete| 76
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 407.40763155171646 415.010459725239 |au jour de la planete| 77
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 406.898916839452 415.07281572688754 |au jour de la planete| 78
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 406.38816523727667 415.13071273597774 |au jour de la planete| 79
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 405.8755280919132 415.1841335963762 |au jour de la planete| 80
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 405.3611573088114 415.23306247832926 |au jour de la planete| 81
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 404.8452053071353 415.2774848831531 |au jour de la planete| 82
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 404.3278249745981 415.31738764753044 |au jour de la planete| 83
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 403.80916962215844 415.3527589474111 |au jour de la planete| 84
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 403.2893929385906 415.3835883015155 |au jour de la planete| 85
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 402.76864894494366 415.4098665744406 |au jour de la planete| 86
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 402.2470919489016 415.4315859793672 |au jour de la planete| 87
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 401.7248764990584 415.4487400803667 |au jour de la planete| 88
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 401.20215733912215 415.4613237943088 |au jour de la planete| 89
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 400.6790893620612 415.4693333923675 |au jour de la planete| 90
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 400.1558275642059 415.47276650112605 |au jour de la planete| 91
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 399.6325269993198 415.4716221032802 |au jour de la planete| 92
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 399.10934273265406 415.4659005379397 |au jour de la planete| 93
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 398.58642979499814 415.45560350052796 |au jour de la planete| 94
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 398.0639431367408 415.44073404227925 |au jour de la planete| 95
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 397.54203758195524 415.4212965693351 |au jour de la planete| 96
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 397.0208677825208 415.3972968414381 |au jour de la planete| 97
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 396.50058817229683 415.36874197022564 |au jour de la planete| 98
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 395.9813529213605 415.33564041712236 |au jour de la planete| 99
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 395.46331589032263 415.2980019908328 |au jour de la planete| 100
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 394.94663058473566 415.25583784443495 |au jour de la planete| 101
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 394.4314501096066 415.2091604720754 |au jour de la planete| 102
|distance Terre planete=| 0.0 |10^8 km|
||
